id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
147292823,2022/10/31 12:53 PM,2022-10-31,2022-10-31 15:53:00 UTC,Montevideo,1318865,rafatosi,Rafael Tosi,2023-01-24 22:41:36 UTC,2023-01-25 09:53:29 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/147292823,https://inaturalist-open-data.s3.amazonaws.com/photos/253425395/medium.jpg,,"",,1,0,false,,"Cerro Largo Department, Uruguay",-32.1414215051,-53.7359715374,1125,,,,1125,,,false,,,Cerro Largo,Uruguay,Cerro Largo,Spintherophyta,Spintherophyta,,Insecta,211449,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Spintherophyta,,
147292824,2022/10/31 1:21 PM,2022-10-31,2022-10-31 16:21:00 UTC,Montevideo,1318865,rafatosi,Rafael Tosi,2023-01-24 22:41:36 UTC,2023-01-31 00:08:36 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/147292824,https://inaturalist-open-data.s3.amazonaws.com/photos/253425457/medium.jpg,,"",,3,0,false,,"Cerro Largo Department, Uruguay",-32.1414215051,-53.7359715374,1125,,,,1125,,,false,,,Cerro Largo,Uruguay,Cerro Largo,Sensitivas,Mimosa,Sensitivas,Plantae,47450,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,,
147292825,2022/10/31 1:22 PM,2022-10-31,2022-10-31 16:22:00 UTC,Montevideo,1318865,rafatosi,Rafael Tosi,2023-01-24 22:41:37 UTC,2023-05-20 13:24:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/147292825,https://inaturalist-open-data.s3.amazonaws.com/photos/253425474/medium.jpg,,"",,3,0,false,,"Cerro Largo Department, Uruguay",-32.1414215051,-53.7359715374,1125,,,,1125,,,false,,,Cerro Largo,Uruguay,Cerro Largo,Oxypetalum solanoides,Oxypetalum solanoides,Plumerillo Negro,Plantae,631076,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Oxypetalum,Oxypetalum solanoides,
147292828,2022/10/31 1:39 PM,2022-10-31,2022-10-31 16:39:00 UTC,Montevideo,1318865,rafatosi,Rafael Tosi,2023-01-24 22:41:38 UTC,2023-05-20 13:24:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/147292828,https://inaturalist-open-data.s3.amazonaws.com/photos/253425486/medium.jpg,,"",,3,0,false,,"Cerro Largo Department, Uruguay",-32.1414215051,-53.7359715374,1125,,,,1125,,,false,,,Cerro Largo,Uruguay,Cerro Largo,Senecio selloi,Senecio selloi,,Plantae,790303,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio selloi,
148584907,2022/10/28 11:14 AM,2022-10-28,2022-10-28 14:14:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:46 UTC,2023-02-12 18:28:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584907,https://inaturalist-open-data.s3.amazonaws.com/photos/255901084/medium.jpeg,,"",,2,0,false,,"Artigas Department, Uruguay",-30.4485472222,-56.6178861111,4,,,,4,,open,false,,,Artigas,Uruguay,Artigas,Lesser Centaury,Centaurium pulchellum,,Plantae,76217,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium pulchellum,
148584909,2022/10/28 1:55 PM,2022-10-28,2022-10-28 16:55:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:47 UTC,2023-02-12 12:07:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584909,https://inaturalist-open-data.s3.amazonaws.com/photos/255901109/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.2704111111,-56.1134805556,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Senecio brasiliensis,Senecio brasiliensis,,Plantae,786063,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio brasiliensis,
148584910,2022/10/28 1:52 PM,2022-10-28,2022-10-28 16:52:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:47 UTC,2023-02-12 12:07:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584910,https://inaturalist-open-data.s3.amazonaws.com/photos/255901104/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.2663583333,-56.1144416667,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Senecio brasiliensis,Senecio brasiliensis,,Plantae,786063,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio brasiliensis,
148584911,2022/10/28 11:14 AM,2022-10-28,2022-10-28 14:14:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:47 UTC,2023-02-12 11:49:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584911,https://inaturalist-open-data.s3.amazonaws.com/photos/255901096/medium.jpeg,,"",,0,0,false,,"Artigas Department, Uruguay",-30.4485388889,-56.6178777778,4,,,,4,,,false,,,Artigas,Uruguay,Artigas,,Vernonanthura montevidensis,,Plantae,790304,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Vernonanthura,Vernonanthura montevidensis,
148584912,2022/10/28 3:32 PM,2022-10-28,2022-10-28 18:32:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:48 UTC,2023-02-12 15:42:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584912,https://inaturalist-open-data.s3.amazonaws.com/photos/255901127/medium.jpeg,,"",,3,1,false,,"Tacuarembó Department, Uruguay",-31.3598361111,-55.9847805556,8,,,,8,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Gomesa bifolia,Gomesa bifolia,orquídea patito,Plantae,544063,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Gomesa,Gomesa bifolia,
148584913,2022/10/28 3:30 PM,2022-10-28,2022-10-28 18:30:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:48 UTC,2023-02-12 10:30:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/148584913,https://inaturalist-open-data.s3.amazonaws.com/photos/255901125/medium.jpeg,,"",,1,0,true,,"Tacuarembó Department, Uruguay",-31.3598055556,-55.984825,14,,,,14,,open,false,,,Tacuarembó,Uruguay,Tacuarembó,Andes organ pipe cactus,Cereus hildmannianus,Reina de la noche sudamericana,Plantae,327664,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Cereus,Cereus hildmannianus,
148584914,2022/10/28 5:21 PM,2022-10-28,2022-10-28 20:21:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:48 UTC,2023-02-12 19:16:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584914,https://inaturalist-open-data.s3.amazonaws.com/photos/255901159/medium.jpeg,,"",,3,0,false,,"Tacuarembó Department, Uruguay",-31.3587472222,-55.9840444444,127,,,,127,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Trifolium polymorphum,Trifolium polymorphum,,Plantae,63198,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,Trifolium polymorphum,
148584915,2022/10/28 5:46 PM,2022-10-28,2022-10-28 20:46:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:49 UTC,2023-02-12 12:11:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584915,https://inaturalist-open-data.s3.amazonaws.com/photos/255901166/medium.jpeg,,"",,0,0,false,,"Tacuarembó Department, Uruguay",-31.3585277778,-55.9899027778,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Dicot,Baccharis,escobillas o hierbas del carbonero,Plantae,52111,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,,
148584916,2022/10/28 5:43 PM,2022-10-28,2022-10-28 20:43:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:49 UTC,2023-02-12 18:27:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584916,https://inaturalist-open-data.s3.amazonaws.com/photos/255901163/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3580694444,-55.9891444444,15,,,,15,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Baccharis articulata,Baccharis articulata,Carquejilla,Plantae,528837,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis articulata,
148584917,2022/10/28 5:46 PM,2022-10-28,2022-10-28 20:46:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:49 UTC,2023-02-12 18:27:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584917,https://inaturalist-open-data.s3.amazonaws.com/photos/255901173/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3585305556,-55.9898944444,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Lippia coarctata,Lippia coarctata,,Plantae,1138083,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Verbenaceae,Lippia,Lippia coarctata,
148584918,2022/10/28 5:53 PM,2022-10-28,2022-10-28 20:53:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:50 UTC,2023-02-12 11:47:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584918,https://inaturalist-open-data.s3.amazonaws.com/photos/255901177/medium.jpeg,,"",,0,0,false,,"Tacuarembó Department, Uruguay",-31.3589916667,-55.9912027778,6,,,,6,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Fern,Cheilanthes micropteris,,Plantae,137962,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Cheilanthes,Cheilanthes micropteris,
148584920,2022/10/28 6:04 PM,2022-10-28,2022-10-28 21:04:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:50 UTC,2023-02-12 12:11:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584920,https://inaturalist-open-data.s3.amazonaws.com/photos/255901190/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3593527778,-55.9917305556,21,,,,21,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Porophyllum linifolium,Porophyllum linifolium,,Plantae,1031730,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Porophyllum,Porophyllum linifolium,
148584922,2022/10/28 6:05 PM,2022-10-28,2022-10-28 21:05:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:50 UTC,2023-02-12 11:57:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584922,https://inaturalist-open-data.s3.amazonaws.com/photos/255901191/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3593611111,-55.9917944444,11,,,,11,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Mitracarpus megapotamicus,Mitracarpus megapotamicus,,Plantae,1089995,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus megapotamicus,
148584923,2022/10/28 6:10 PM,2022-10-28,2022-10-28 21:10:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:51 UTC,2023-02-12 11:46:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584923,https://inaturalist-open-data.s3.amazonaws.com/photos/255901229/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3595444444,-55.9922416667,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Radlkoferotoma berroi,Radlkoferotoma berroi,,Plantae,1424611,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Radlkoferotoma,Radlkoferotoma berroi,
148584924,2022/10/28 6:09 PM,2022-10-28,2022-10-28 21:09:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:52 UTC,2023-02-12 12:12:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584924,https://inaturalist-open-data.s3.amazonaws.com/photos/255901212/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3593666667,-55.9918833333,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Nicotiana bonariensis,Nicotiana bonariensis,,Plantae,771738,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,Nicotiana bonariensis,
148584925,2022/10/28 6:45 PM,2022-10-28,2022-10-28 21:45:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:52 UTC,2023-02-12 11:46:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584925,https://inaturalist-open-data.s3.amazonaws.com/photos/255902711/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3624916667,-55.9957055556,27,,,,27,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Radlkoferotoma berroi,Radlkoferotoma berroi,,Plantae,1424611,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Radlkoferotoma,Radlkoferotoma berroi,
148584926,2022/10/28 6:37 PM,2022-10-28,2022-10-28 21:37:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:52 UTC,2023-02-13 01:46:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584926,https://inaturalist-open-data.s3.amazonaws.com/photos/255902696/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3624888889,-55.9957666667,7,,,,7,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Líquenes,Lecanoromycetes,Líquenes,Fungi,54743,Fungi,Ascomycota,Lecanoromycetes,,,,,
148584927,2022/10/28 6:12 PM,2022-10-28,2022-10-28 21:12:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:53 UTC,2023-02-12 12:13:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584927,https://inaturalist-open-data.s3.amazonaws.com/photos/255901244/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3596972222,-55.9923444444,20,,,,20,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Lupinus gibertianus,Lupinus gibertianus,,Plantae,628732,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus gibertianus,
148584928,2022/10/28 6:29 PM,2022-10-28,2022-10-28 21:29:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:53 UTC,2023-02-12 11:45:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584928,https://inaturalist-open-data.s3.amazonaws.com/photos/255901266/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3614888889,-55.9955583333,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,sensitive plants,Mimosa,Sensitivas,Plantae,47450,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,,
148584929,2022/10/28 6:15 PM,2022-10-28,2022-10-28 21:15:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:53 UTC,2023-02-12 11:55:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584929,https://inaturalist-open-data.s3.amazonaws.com/photos/255901250/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3601083333,-55.9924805556,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Leafless Beaked Lady Orchid,Sacoila lanceolata,orquidea terciopelo morado,Plantae,128757,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Sacoila,Sacoila lanceolata,
148584931,2022/10/28 6:13 PM,2022-10-28,2022-10-28 21:13:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:54 UTC,2023-02-12 11:54:34 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584931,https://inaturalist-open-data.s3.amazonaws.com/photos/255901247/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3597333333,-55.9923555556,4,,,,4,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Melica,Melica,,Plantae,52803,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Melica,,
148584932,2022/10/29 8:35 AM,2022-10-29,2022-10-29 11:35:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:54 UTC,2023-02-12 20:20:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584932,https://inaturalist-open-data.s3.amazonaws.com/photos/255902834/medium.jpeg,,"",,3,0,false,,"Tacuarembó Department, Uruguay",-31.36,-55.9849027778,6,,,,6,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Herbertia quareimana,Herbertia quareimana,,Plantae,1271927,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Herbertia,Herbertia quareimana,
148584933,2022/10/28 7:02 PM,2022-10-28,2022-10-28 22:02:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:54 UTC,2023-02-12 15:41:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584933,https://inaturalist-open-data.s3.amazonaws.com/photos/255902764/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3624527778,-55.9961472222,16,,,,16,,open,false,,,Tacuarembó,Uruguay,Tacuarembó,Parodia mammulosa,Parodia mammulosa,,Plantae,441705,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Parodia,Parodia mammulosa,
148584934,2022/10/28 7:17 PM,2022-10-28,2022-10-28 22:17:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:55 UTC,2023-02-12 16:30:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148584934,https://inaturalist-open-data.s3.amazonaws.com/photos/255902802/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3609527778,-55.9946222222,9,,,,9,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Microgyne marchesiana,Microgyne marchesiana,,Plantae,1345358,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microgyne,Microgyne marchesiana,
148584935,2022/10/28 7:04 PM,2022-10-28,2022-10-28 22:04:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:55 UTC,2023-02-12 11:53:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584935,https://inaturalist-open-data.s3.amazonaws.com/photos/255902780/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3624944444,-55.9961083333,71,,,,71,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Doryopteris triphylla,Doryopteris triphylla,,Plantae,1077047,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Doryopteris,Doryopteris triphylla,
148584937,2022/10/28 7:09 PM,2022-10-28,2022-10-28 22:09:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 06:43:56 UTC,2023-02-12 13:27:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148584937,https://inaturalist-open-data.s3.amazonaws.com/photos/255902789/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3619027778,-55.9961305556,21,,,,21,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Oenothera indecora,Oenothera indecora,,Plantae,404243,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera indecora,
148646969,2022/10/28 6:33 PM,2022-10-28,2022-10-28 21:33:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:38 UTC,2023-02-13 09:28:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646969,https://inaturalist-open-data.s3.amazonaws.com/photos/256010069/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3615666667,-55.9958333333,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Helecho rizado,Anemia tomentosa,Helecho rizado,Plantae,138202,Plantae,Tracheophyta,Polypodiopsida,Schizaeales,Anemiaceae,Anemia,Anemia tomentosa,
148646970,2022/10/29 9:14 AM,2022-10-29,2022-10-29 12:14:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:38 UTC,2023-02-13 09:28:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646970,https://inaturalist-open-data.s3.amazonaws.com/photos/256010459/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3647222222,-55.9893722222,7,,,,7,,open,false,,,Tacuarembó,Uruguay,Tacuarembó,Molle Ceniciento,Schinus lentiscifolia,Molle Ceniciento,Plantae,1117846,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,Schinus lentiscifolia,
148646971,2022/10/29 8:49 AM,2022-10-29,2022-10-29 11:49:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:38 UTC,2023-02-13 00:55:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646971,https://inaturalist-open-data.s3.amazonaws.com/photos/256010150/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3626722222,-55.9867166667,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Calydorea charruana,Calydorea charruana,,Plantae,1091063,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Calydorea,Calydorea charruana,
148646972,2022/10/29 8:58 AM,2022-10-29,2022-10-29 11:58:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:39 UTC,2023-03-24 21:35:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148646972,https://inaturalist-open-data.s3.amazonaws.com/photos/256010347/medium.jpeg,,"",,0,0,false,,"Tacuarembó Department, Uruguay",-31.36375,-55.9873888889,9,,,,9,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Dicot shrub,Baccharis dracunculifolia,Chilca Blanca,Plantae,563934,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis dracunculifolia,
148646973,2022/10/29 9:07 AM,2022-10-29,2022-10-29 12:07:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:39 UTC,2023-07-26 17:07:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646973,https://inaturalist-open-data.s3.amazonaws.com/photos/256010394/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3643027778,-55.9883277778,8,,,,8,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Croton cuchillae-nigrae,Croton cuchillae-nigrae,,Plantae,1031888,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton cuchillae-nigrae,
148646974,2022/10/29 9:09 AM,2022-10-29,2022-10-29 12:09:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:39 UTC,2023-02-13 00:00:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148646974,https://inaturalist-open-data.s3.amazonaws.com/photos/256010424/medium.jpeg,,"",,0,0,false,,"Tacuarembó Department, Uruguay",-31.3643083333,-55.9884027778,7,,,,7,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Dicot shrub,Croton cuchillae-nigrae,,Plantae,1031888,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Croton,Croton cuchillae-nigrae,
148646975,2022/10/29 9:15 AM,2022-10-29,2022-10-29 12:15:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:39 UTC,2023-02-13 00:00:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646975,https://inaturalist-open-data.s3.amazonaws.com/photos/256010540/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3646861111,-55.9894777778,24,,,,24,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Baccharis articulata,Baccharis articulata,Carquejilla,Plantae,528837,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,Baccharis articulata,
148646976,2022/10/29 9:20 AM,2022-10-29,2022-10-29 12:20:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:40 UTC,2023-02-13 00:01:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/148646976,https://inaturalist-open-data.s3.amazonaws.com/photos/256010604/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3645333333,-55.9895027778,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Discaria americana,Discaria americana,,Plantae,602580,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Discaria,Discaria americana,
148646977,2022/10/29 9:17 AM,2022-10-29,2022-10-29 12:17:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:40 UTC,2023-02-13 00:01:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148646977,https://inaturalist-open-data.s3.amazonaws.com/photos/256010563/medium.jpeg,,"",,1,0,false,,"Tacuarembó Department, Uruguay",-31.3646861111,-55.9895472222,22,,,,22,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Senecio leptolobus,Senecio leptolobus,,Plantae,1180443,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio leptolobus,
148646978,2022/10/29 9:38 AM,2022-10-29,2022-10-29 12:38:00 UTC,Montevideo,3599647,lyn_loveless,Lyn (M.D.) Loveless,2023-02-12 23:12:40 UTC,2023-05-26 13:32:51 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/148646978,https://inaturalist-open-data.s3.amazonaws.com/photos/256010888/medium.jpeg,,"",,2,0,false,,"Tacuarembó Department, Uruguay",-31.3634777778,-55.9902166667,5,,,,5,,,false,,,Tacuarembó,Uruguay,Tacuarembó,Cyclopogon,Cyclopogon,,Plantae,140728,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cyclopogon,,
